Item,Qty,Unit Price,Date Acquired,Job ID,Group,Runs,ME
Self-Assembling Nanolattice,140,2463042.07,2016-06-23,D3s2,Hybrid Tech Components,,
Self-Assembling Nanolattice,29,2535478.29,2016-07-11,JamguHull1,Hybrid Tech Components,,
Self-Assembling Nanolattice,1,2535478.29,2016-07-11,,Hybrid Tech Components,,
Warfare Computation Core,47,767928.27,2016-03-30,Svipul1,Hybrid Tech Components,,
Warfare Computation Core,5,767928.27,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Warfare Computation Core,8,788425.75,2016-04-08,Svipul2,Hybrid Tech Components,,
Warfare Computation Core,162,788425.75,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Warfare Computation Core,34,984946.54,2016-04-09,Svipul2,Hybrid Tech Components,,
Warfare Computation Core,6,984946.54,2016-04-09,Svipul3,Hybrid Tech Components,,
Warfare Computation Core,8,810764.32,2016-04-16,LegionCrystal1,Hybrid Tech Components,,
Warfare Computation Core,22,810764.32,2016-04-16,Svipul3,Hybrid Tech Components,,
Warfare Computation Core,11,929313.51,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Warfare Computation Core,159,929313.51,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Warfare Computation Core,7,1015617.00,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Warfare Computation Core,3,1015617.00,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Warfare Computation Core,4,964148.07,2016-04-29,Confessor1,Hybrid Tech Components,,
Warfare Computation Core,146,964148.07,2016-04-29,LegionAssault1,Hybrid Tech Components,,
Warfare Computation Core,38,909624.47,2016-05-01,Confessor1,Hybrid Tech Components,,
Warfare Computation Core,2,909624.47,2016-05-01,JamguSubs2,Hybrid Tech Components,,
Warfare Computation Core,42,840804.35,2016-05-06,D3s1,Hybrid Tech Components,,
Warfare Computation Core,8,840804.35,2016-05-06,LegionDO1,Hybrid Tech Components,,
Warfare Computation Core,1,790535.63,2016-05-24,JamguSubs2,Hybrid Tech Components,,
Warfare Computation Core,159,790535.63,2016-05-24,LegionDO1,Hybrid Tech Components,,
Warfare Computation Core,94,800104.67,2016-06-23,D3s2,Hybrid Tech Components,,
Warfare Computation Core,6,800104.67,2016-06-23,JamguSubs2,Hybrid Tech Components,,
Warfare Computation Core,2,878857.61,2016-07-04,JamguHull1,Hybrid Tech Components,,
Warfare Computation Core,158,878857.61,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Warfare Computation Core,26,860399.34,2016-07-11,JamguHull1,Hybrid Tech Components,,
Warfare Computation Core,4,860399.34,2016-07-11,,Hybrid Tech Components,,
Isogen,4800,96.00,2016-03-30,Svipul1,Minerals,,
Isogen,2100,97.18,2016-04-02,TenguCovert1,Minerals,,
Megacyte,320,1188.00,2016-03-30,Svipul1,Minerals,,
Megacyte,3360,1299.00,2016-05-07,C3FTM-5/13,Minerals,,
Megacyte,1920,1395.00,2016-06-21,C3-FTM-6/22,Minerals,,
Mexallon,2400,63.49,2016-03-30,Svipul1,Minerals,,
Mexallon,600,63.49,2016-03-30,TenguCovert1,Minerals,,
Mexallon,600,63.21,2016-04-02,FullereneIntercalatedGraphite-5/19,Minerals,,
Mexallon,7800,63.21,2016-04-02,TenguCovert1,Minerals,,
Mexallon,2400,63.91,2016-04-07,FullereneIntercalatedGraphite-5/19,Minerals,,
Mexallon,15000,66.25,2016-05-13,FullereneIntercalatedGraphite-5/19,Minerals,,
Nocxium,7600,479.00,2016-03-30,Svipul1,Minerals,,
Nocxium,6400,489.00,2016-03-30,Svipul1,Minerals,,
Nocxium,3600,478.00,2016-04-02,TenguCovert1,Minerals,,
Nocxium,6400,467.68,2016-04-07,GrapheneNanoribbons-5/9,Minerals,,
Nocxium,2600,467.68,2016-04-07,GrapheneNanoribbons-5/9,Minerals,,
Nocxium,4400,467.68,2016-04-07,Svipul2,Minerals,,
Nocxium,12600,478.00,2016-05-07,GrapheneNanoribbons-5/9,Minerals,,
Pyerite,7200,10.87,2016-03-30,Svipul1,Minerals,,
Pyerite,1600,11.33,2016-04-02,TenguCovert1,Minerals,,
Tritanium,27000,6.36,2016-03-30,Svipul1,Minerals,,
Tritanium,2000,6.87,2016-04-02,TenguCovert1,Minerals,,
Tritanium,10000,6.59,2016-04-07,Fulleroferrocene-6/24,Minerals,,
Tritanium,18000,5.00,2016-06-21,Fulleroferrocene-6/24,Minerals,,
Zydrine,630,1206.25,2016-03-30,Svipul1,Minerals,,
Zydrine,1470,1138.45,2016-04-02,TenguCovert1,Minerals,,
Zydrine,1860,1206.50,2016-05-02,Carbon86-5/7,Minerals,,
Zydrine,1140,1211.00,2016-05-07,Carbon86-5/11,Minerals,,
Zydrine,930,1243.00,2016-05-13,Carbon86-5/15,Minerals,,
Zydrine,1860,1278.92,2016-06-10,Carbon86-6/14,Minerals,,
Zydrine,1800,1196.93,2016-07-01,Carbon86-7/3,Minerals,,
150mm Light AutoCannon II,92,498420.99,2016-04-17,Sold,Modules and Ammo,,
200mm AutoCannon II,44,518998.93,2016-05-02,Sold,Modules and Ammo,,
400mm Steel Plates II,11,697899.60,2016-05-02,Sold,Modules and Ammo,,
5MN Y-T8 Compact Microwarpdrive,23,419847.72,2016-04-17,Sold,Modules and Ammo,,
5MN Y-T8 Compact Microwarpdrive,11,404887.43,2016-05-02,Sold,Modules and Ammo,,
Barrage S,46000,47.75,2016-04-17,Sold,Modules and Ammo,,
Barrage S,39860,42.58,2016-05-02,Sold,Modules and Ammo,,
Barrage S,15140,42.58,2016-05-02,Sold,Modules and Ammo,,
Core Scanner Probe I,112,5695.95,2016-04-17,Sold,Modules and Ammo,,
Core Scanner Probe I,72,5695.95,2016-04-17,Sold,Modules and Ammo,,
Damage Control II,23,389999.96,2016-04-17,Sold,Modules and Ammo,,
Damage Control II,11,370994.66,2016-05-02,Sold,Modules and Ammo,,
Energized Adaptive Nano Membrane II,11,534999.99,2016-05-02,Sold,Modules and Ammo,,
Expanded Probe Launcher I,23,17496.55,2016-04-17,Sold,Modules and Ammo,,
Expanded Probe Launcher I,11,17483.10,2016-05-02,Sold,Modules and Ammo,,
Faint Epsilon Scoped Warp Scrambler,11,90997.95,2016-05-02,Sold,Modules and Ammo,,
Fleeting Compact Stasis Webifier,22,86895.88,2016-05-02,Sold,Modules and Ammo,,
Gyrostabilizer II,46,801999.95,2016-04-17,Sold,Modules and Ammo,,
Gyrostabilizer II,8,749999.84,2016-05-02,Sold,Modules and Ammo,,
Gyrostabilizer II,3,749999.84,2016-05-02,Sold,Modules and Ammo,,
Hail S,46000,63.96,2016-04-17,Sold,Modules and Ammo,,
Hail S,55000,62.06,2016-05-02,Sold,Modules and Ammo,,
Medium Shield Extender II,46,499894.00,2016-04-17,Sold,Modules and Ammo,,
Nanofiber Internal Structure II,19,263229.99,2016-04-17,Sold,Modules and Ammo,,
Nanofiber Internal Structure II,4,263229.99,2016-04-17,Sold,Modules and Ammo,,
Republic Fleet EMP S,46000,508.84,2016-04-17,Sold,Modules and Ammo,,
Republic Fleet EMP S,27280,467.90,2016-05-02,Sold,Modules and Ammo,,
Republic Fleet Fusion S,46000,502.88,2016-04-17,Sold,Modules and Ammo,,
Republic Fleet Fusion S,18517,449.55,2016-05-02,Sold,Modules and Ammo,,
Republic Fleet Fusion S,3483,449.55,2016-05-02,Sold,Modules and Ammo,,
Republic Fleet Phased Plasma S,46000,499.95,2016-04-17,Sold,Modules and Ammo,,
Republic Fleet Phased Plasma S,22000,509.80,2016-05-02,Sold,Modules and Ammo,,
Sisters Combat Scanner Probe,184,399999.00,2016-04-17,Sold,Modules and Ammo,,
Sisters Combat Scanner Probe,85,386998.90,2016-05-02,Sold,Modules and Ammo,,
Sisters Combat Scanner Probe,3,386998.90,2016-05-02,Sold,Modules and Ammo,,
Sisters Core Scanner Probe,69,393999.00,2016-05-02,Sold,Modules and Ammo,,
Sisters Core Scanner Probe,19,393999.00,2016-05-02,Sold,Modules and Ammo,,
Small Anti-Explosive Pump I,9,349982.27,2016-05-02,Sold,Modules and Ammo,,
Small Anti-Explosive Pump I,2,349982.27,2016-05-02,Sold,Modules and Ammo,,
Small Anti-Kinetic Pump I,11,353998.92,2016-05-02,Sold,Modules and Ammo,,
Small Core Defense Field Extender I,62,383697.14,2016-04-17,Sold,Modules and Ammo,,
Small Core Defense Field Extender I,7,383697.14,2016-04-17,Sold,Modules and Ammo,,
Small Trimark Armor Pump I,11,329898.87,2016-05-02,Sold,Modules and Ammo,,
Warp Scrambler II,23,1676456.59,2016-04-17,Sold,Modules and Ammo,,
Intact Armor Nanobot,1,4130002.16,2016-04-25,Legion Defensive - Augmented Plating Blueprint5/24/2016,Sleeper Defensive Relics,,
Intact Armor Nanobot,1,4130002.16,2016-04-25,Tengu Defensive - Supplemental Screening Blueprint6/22/2016,Sleeper Defensive Relics,,
Malfunctioning Armor Nanobot,6,100018.69,2016-05-03,,Sleeper Defensive Relics,,
Wrecked Armor Nanobot,7,1568.00,2016-05-03,,Sleeper Defensive Relics,,
Intact Electromechanical Component,2,4750000.00,2016-04-30,LegionElec1,Sleeper Electronics Relics,,
Intact Electromechanical Component,1,4750000.00,2016-04-30,Tengu Electronics - Dissolution Sequencer Blueprint6/22/2016,Sleeper Electronics Relics,,
Intact Electromechanical Component,19,4750000.00,2016-04-30,,Sleeper Electronics Relics,,
Malfunctioning Electromechanical Component,1,399999.12,2016-05-03,,Sleeper Electronics Relics,,
Wrecked Electromechanical Component,8,1112.00,2016-05-03,,Sleeper Electronics Relics,,
Intact Power Cores,2,5500000.01,2016-04-30,LegionEng1,Sleeper Engineering Relics,,
Intact Power Cores,1,5500000.01,2016-04-30,Tengu Engineering - Capacitor Regeneration Matrix Blueprint6/22/2016,Sleeper Engineering Relics,,
Intact Power Cores,5,5500000.01,2016-04-30,,Sleeper Engineering Relics,,
Malfunctioning Power Cores,1,13002.10,2016-05-03,,Sleeper Engineering Relics,,
Wrecked Power Cores,8,6002.04,2016-05-03,,Sleeper Engineering Relics,,
Intact Hull Section,7,2014000.01,2016-05-27,,Sleeper Hull Relics,,
Intact Hull Section,2,2038700.03,2016-07-04,,Sleeper Hull Relics,,
Malfunctioning Hull Section,2,899004.15,2016-05-08,Legion Blueprint5/10/2016,Sleeper Hull Relics,,
Malfunctioning Hull Section,2,900606.34,2016-05-10,Legion Blueprint5/10/2016,Sleeper Hull Relics,,
Malfunctioning Hull Section,1,701017.40,2016-05-27,Tengu Blueprint6/22/2016,Sleeper Hull Relics,,
Malfunctioning Hull Section,6,701017.40,2016-05-27,,Sleeper Hull Relics,,
Small Intact Hull Section,1,82500002.10,2016-03-30,Svipul1,Sleeper Hull Relics,,
Small Intact Hull Section,1,52999999.96,2016-05-27,Confessor-5/27,Sleeper Hull Relics,,
Small Intact Hull Section,1,52999999.96,2016-05-27,Svipul-5/27,Sleeper Hull Relics,,
Small Intact Hull Section,1,52999999.96,2016-05-27,,Sleeper Hull Relics,,
Small Intact Hull Section,1,31825014.25,2016-07-04,,Sleeper Hull Relics,,
Small Malfunctioning Hull Section,1,47000002.01,2016-03-30,Svipul2,Sleeper Hull Relics,,
Small Malfunctioning Hull Section,1,19022271.91,2016-04-15,,Sleeper Hull Relics,,
Small Malfunctioning Hull Section,1,19200000.32,2016-05-27,Jackdaw Blueprint6/22/2016,Sleeper Hull Relics,,
Small Malfunctioning Hull Section,2,19200000.32,2016-05-27,,Sleeper Hull Relics,,
Small Malfunctioning Hull Section,1,8550008.89,2016-07-04,,Sleeper Hull Relics,,
Small Wrecked Hull Section,4,7000003.10,2016-03-30,Svipul2,Sleeper Hull Relics,,
Small Wrecked Hull Section,2,7410035.32,2016-04-15,,Sleeper Hull Relics,,
Small Wrecked Hull Section,1,5000001.09,2016-04-25,,Sleeper Hull Relics,,
Small Wrecked Hull Section,9,4010000.03,2016-05-27,,Sleeper Hull Relics,,
Small Wrecked Hull Section,3,2376906.07,2016-07-04,,Sleeper Hull Relics,,
Wrecked Hull Section,10,80000.03,2016-05-27,,Sleeper Hull Relics,,
Wrecked Hull Section,1,4370.19,2016-07-04,,Sleeper Hull Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,Legion Offensive - Drone Synthesis Projector Blueprint5/24/2016,Sleeper Offensive Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,LegionAssault1,Sleeper Offensive Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,LegionAssault2,Sleeper Offensive Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,LegionCrystal1,Sleeper Offensive Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,Tengu Offensive - Rifling Launcher Pattern Blueprint6/22/2016,Sleeper Offensive Relics,,
Intact Weapon Subroutines,1,4547994.00,2016-03-30,TenguCovert1,Sleeper Offensive Relics,,
Malfunctioning Weapon Subroutines,3,1000043.10,2016-05-03,,Sleeper Offensive Relics,,
Wrecked Weapon Subroutines,5,28000.00,2016-05-03,,Sleeper Offensive Relics,,
Intact Thruster Sections,2,1100000.01,2016-05-27,LegionProp1,Sleeper Propulsion Relics,,
Intact Thruster Sections,1,1100000.01,2016-05-27,Tengu Propulsion - Fuel Catalyst Blueprint6/22/2016,Sleeper Propulsion Relics,,
Intact Thruster Sections,10,1100000.01,2016-05-27,,Sleeper Propulsion Relics,,
Malfunctioning Thruster Sections,2,1000055.06,2016-05-03,,Sleeper Propulsion Relics,,
Wrecked Thruster Sections,7,13000.07,2016-05-03,,Sleeper Propulsion Relics,,
Legion Blueprint,1,7042233.89,2016-05-10,,Strategic Cruiser Blueprint,14,1
Legion Blueprint,1,7042233.89,2016-05-10,LegionHull1,Strategic Cruiser Blueprint,14,1
Tengu Blueprint,1,3330055.71,2016-06-22,JamguHull1,Strategic Cruiser Blueprint,14,1
Legion Defensive - Augmented Plating Blueprint,1,6849268.72,2016-05-24,LegionDO1,Subsystem Blueprints,24,1
Legion Electronics - Dissolution Sequencer Blueprint,1,7071827.36,2016-05-01,LegionElec1,Subsystem Blueprints,24,1
Legion Electronics - Energy Parasitic Complex Blueprint,1,7071827.36,2016-05-01,LegionElec1,Subsystem Blueprints,24,1
Legion Engineering - Capacitor Regeneration Matrix Blueprint,1,7834742.41,2016-05-01,LegionEng1,Subsystem Blueprints,24,1
Legion Engineering - Power Core Multiplier Blueprint,1,7834742.41,2016-05-01,LegionEng1,Subsystem Blueprints,24,1
Legion Offensive - Assault Optimization Blueprint,1,4656098.67,2016-03-30,LegionAssault1,Subsystem Blueprints,24,1
Legion Offensive - Assault Optimization Blueprint,1,4656098.67,2016-03-30,,Subsystem Blueprints,24,1
Legion Offensive - Drone Synthesis Projector Blueprint,1,7059543.54,2016-05-24,LegionDO1,Subsystem Blueprints,24,1
Legion Offensive - Liquid Crystal Magnifiers Blueprint,1,6638110.62,2016-03-30,LegionCrystal1,Subsystem Blueprints,24,1
Legion Propulsion - Chassis Optimization Blueprint,1,3618034.26,2016-05-28,LegionProp1,Subsystem Blueprints,24,1
Legion Propulsion - Fuel Catalyst Blueprint,1,3618034.26,2016-05-28,LegionProp1,Subsystem Blueprints,24,1
Tengu Defensive - Supplemental Screening Blueprint,1,6379090.38,2016-06-22,JamguSubs1,Subsystem Blueprints,24,1
Tengu Electronics - Dissolution Sequencer Blueprint,1,7274231.95,2016-06-22,JamguSubs2,Subsystem Blueprints,24,1
Tengu Engineering - Capacitor Regeneration Matrix Blueprint,1,8063187.36,2016-06-22,JamguSubs1,Subsystem Blueprints,24,1
Tengu Offensive - Covert Reconfiguration blueprint,1,6638110.62,2016-03-30,TenguCovert1,Subsystem Blueprints,24,1
Tengu Offensive - Rifling Launcher Pattern Blueprint,1,7032099.90,2016-06-22,JamguSubs2,Subsystem Blueprints,24,1
Tengu Propulsion - Fuel Catalyst Blueprint,1,3618034.27,2016-06-22,JamguSubs2,Subsystem Blueprints,24,1
Confessor Blueprint,1,11052045.59,2016-04-16,Confessor1,Tactical Destroyer Blueprint,7,1
Confessor Blueprint,1,11052045.59,2016-04-16,Confessor1,Tactical Destroyer Blueprint,7,1
Confessor Blueprint,1,11052045.59,2016-04-16,Confessor1,Tactical Destroyer Blueprint,7,1
Confessor Blueprint,1,11052045.59,2016-04-16,D3s1	,Tactical Destroyer Blueprint,7,1
Confessor Blueprint,1,55610216.87,2016-05-28,D3s2,Tactical Destroyer Blueprint,24,1
Jackdaw Blueprint,1,21829038.63,2016-06-22,JamguHull1,Tactical Destroyer Blueprint,14,1
Svipul Blueprint,1,84646888.66,2016-03-30,Svipul1,Tactical Destroyer Blueprint,24,1
Svipul Blueprint,1,38310623.13,2016-03-30,Svipul2,Tactical Destroyer Blueprint,7,1
Svipul Blueprint,1,49458526.55,2016-03-30,Svipul2,Tactical Destroyer Blueprint,14,1
Svipul Blueprint,1,32714695.11,2016-04-15,D3s1	,Tactical Destroyer Blueprint,14,1
Svipul Blueprint,1,78427912.27,2016-04-15,D3s2,Tactical Destroyer Blueprint,24,1
Svipul Blueprint,1,22452356.42,2016-04-15,Svipul3,Tactical Destroyer Blueprint,14,1
Svipul Blueprint,1,11052045.59,2016-04-16,,Tactical Destroyer Blueprint,7,1
Svipul Blueprint,1,55543445.86,2016-05-28,,Tactical Destroyer Blueprint,24,1
R.A.M.- Starship Tech,96,344.99,2016-03-31,Svipul1,Tool,,
R.A.M.- Starship Tech,68,244.00,2016-04-10,Confessor1,Tool,,
R.A.M.- Starship Tech,137,244.00,2016-04-10,Svipul1,Tool,,
R.A.M.- Starship Tech,204,244.00,2016-04-10,Svipul2,Tool,,
R.A.M.- Starship Tech,136,244.00,2016-04-10,Svipul3,Tool,,
R.A.M.- Starship Tech,204,244.00,2016-04-19,D3s1,Tool,,
R.A.M.- Starship Tech,344,244.00,2016-04-19,JamguHull1,Tool,,
R.A.M.- Starship Tech,208,244.00,2016-04-19,LegionHull1,Tool,,
R.A.M.- Starship Tech,9204,244.00,2016-04-19,,Tool,,
